kepid,koi_disposition,koi_period,koi_time0bk,koi_duration,koi_depth,koi_prad,koi_model_snr,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec
11812199,FALSE POSITIVE,37.32030954,135.426946,6.9616,4325.0,36.96,171.3,0,1,1,0
8263187,CANDIDATE,36.566324,141.4473,4.832,2943.0,15.41,8.1,0,0,0,0
11826400,FALSE POSITIVE,5.889372452,134.779685,4.94674,56841.0,50.78,4146.7,0,1,0,0
12010534,FALSE POSITIVE,2.581595167,132.947414,4.9153,171132.0,40.94,338.2,0,1,0,0
2019477,CANDIDATE,20.5736113,149.1939,11.222,76.0,3.86,12.3,0,0,0,0
7116117,FALSE POSITIVE,0.566801886,131.8258,5.733,5.9,0.54,16.3,0,0,0,1
7868092,FALSE POSITIVE,180.71809,222.2962,10.85,31.2,1.28,8.6,1,0,0,0
3337061,FALSE POSITIVE,6.5583706,133.83031,3.286,136.0,39.06,18.1,0,1,0,0
9826171,FALSE POSITIVE,434.39148,131.4436,13.02,120.3,1.59,10.4,1,0,0,0
3936658,FALSE POSITIVE,71.1577054,178.29611,4.85,,,,1,0,0,0
4577484,FALSE POSITIVE,73.26417,173.8331,5.54,38.4,1.32,3.0,1,0,0,0
4735826,CONFIRMED,11.3220104,142.7143,5.86,17.1,0.91,8.1,1,0,0,0
5005618,FALSE POSITIVE,681.9363102,289.0653808,7.94066,186528.0,61.52,5388.3,0,1,0,0
4663658,FALSE POSITIVE,0.705891195,131.62062,5.281,15.0,1.0,32.9,1,0,0,0
10467815,FALSE POSITIVE,377.88909,143.4845,9.259,92.8,3.17,11.6,1,0,0,0
10847721,FALSE POSITIVE,199.21638,293.6619,9.23,62.5,2.36,10.6,1,0,0,0
10118942,FALSE POSITIVE,121.70747,229.2617,1.37,98.2,3.02,6.9,1,0,0,0
9471539,FALSE POSITIVE,273.528359,246.3207,22.346,408.5,115.4,32.1,1,0,0,0
5482603,FALSE POSITIVE,3.88258905,134.82111,2.741,57.8,0.78,13.2,0,0,1,0
2305819,FALSE POSITIVE,135.57186,245.3504,9.94,41.2,0.83,5.7,1,0,0,0
9518710,CANDIDATE,0.954388314,132.44537,6.26,57.2,2.27,56.3,0,0,0,0
10284575,FALSE POSITIVE,173.06929,221.2582,12.84,576.7,30.29,19.9,1,0,0,0
3342952,FALSE POSITIVE,1.039046871,131.54272,1.689,24.4,0.48,9.3,0,0,1,0
10338624,FALSE POSITIVE,0.607538435,131.70989,5.549,34.9,1.34,30.4,1,0,0,0
5307990,FALSE POSITIVE,0.98762513,131.97212,1.127,28.6,1.14,14.8,0,0,1,0
2142501,FALSE POSITIVE,113.0707574,171.705,9.03,,,,1,0,0,0
2713018,FALSE POSITIVE,66.713573,170.075,4.487,63.9,0.98,6.7,1,0,0,0
8413968,FALSE POSITIVE,135.223193,246.3872,8.989,56.3,0.92,8.9,1,0,0,0
9008103,FALSE POSITIVE,195.7093855,177.4118,10.78,,,,1,0,0,0
4376629,FALSE POSITIVE,27.6775212,146.1243,2.513,293.9,23.04,12.3,0,0,1,1
3958301,FALSE POSITIVE,35.2340413,164.0831,11.874,465.5,2.21,14.7,0,0,1,0
8211605,FALSE POSITIVE,20.9794338,147.72605,3.762,2388.2,24.76,32.2,0,1,1,0
11098573,FALSE POSITIVE,15.6937855,131.9841,5.149,367.7,1.99,14.2,0,0,1,0
7289338,CANDIDATE,5.77451117,134.51434,3.752,156.3,1.87,11.2,0,0,0,0
9837586,FALSE POSITIVE,20.73376301,132.84493,5.8043,104599.0,54.58,97.3,0,1,1,1
6021655,FALSE POSITIVE,63.571688,186.4598,6.01,591.0,2.14,5.4,1,0,0,0
8308682,FALSE POSITIVE,338.20075,263.5018,15.23,678.2,2.08,11.1,1,0,0,0
11442793,CONFIRMED,124.922516,129.7295,11.942,498.7,3.37,24.4,0,0,0,0
3344427,FALSE POSITIVE,1.303570451,146.145985,2.28163,332340.0,235.58,573.2,1,0,0,0
6205481,FALSE POSITIVE,3.72277264,136.51757,15.869,1114.6,22.78,58.1,1,0,1,0
4474637,FALSE POSITIVE,3.886730304,135.0201,16.1723,372425.0,61.58,280.6,0,1,0,0
8435232,FALSE POSITIVE,49.5740154,201.97177,63.196,8772.9,5.01,200.6,0,1,0,0
6462874,FALSE POSITIVE,10.42360821,138.01504,5.404,878.3,1.67,18.7,0,0,1,1
8218379,CANDIDATE,10.1384691,137.7149,4.026,92.8,0.74,9.1,0,0,0,0
11450414,CONFIRMED,85.517344,181.351,9.331,270.2,3.04,12.9,0,0,0,0
5217733,FALSE POSITIVE,161.2529031,189.10446,24.3711,94008.0,59.07,576.6,1,0,0,0
4150611,FALSE POSITIVE,0.761119678,131.68986,1.43,1112.0,27.81,9.7,0,1,0,0
4150611,FALSE POSITIVE,94.212787,196.3636,14.48,55654.0,35.89,112.3,0,1,0,0
5706592,CANDIDATE,8.6040858,138.163,3.01,87.6,0.94,6.4,0,0,0,0
5716244,FALSE POSITIVE,1.330333096,132.785555,5.045,61867.0,24.3,700.5,0,1,0,0
5725851,FALSE POSITIVE,1.140133012,132.34077,9.251,223.2,126.77,63.4,1,0,0,1
5731312,FALSE POSITIVE,7.946367138,135.0947711,2.58667,278086.0,36.01,1228.9,0,1,0,0
5735878,FALSE POSITIVE,16.832079803,133.1746947,7.79748,48374.6,61.35,5156.6,0,1,0,0
5736461,FALSE POSITIVE,7.346159047,136.8912771,6.5974,121807.0,44.48,2541.2,1,0,0,0
5737869,FALSE POSITIVE,26.2402438,151.5242,3.024,174.0,1.16,7.9,0,0,1,0
5771589,FALSE POSITIVE,10.738427243,139.893962,2.3544,1684.2,6.96,112.8,0,1,0,0
8364232,CANDIDATE,65.415183,140.2325,4.224,417.1,1.31,8.9,0,0,0,0
6670742,CANDIDATE,72.28198,156.753,2.478,1265.0,13.11,5.4,0,0,0,0
6672229,FALSE POSITIVE,23.832382513,143.2182023,7.06068,278997.0,63.78,2389.2,0,1,0,0
6676725,FALSE POSITIVE,1.428766771,132.1908553,3.9753,92.2,1.01,3.6,0,1,1,0
6695622,FALSE POSITIVE,14.5567427,135.6994,1.421,185.1,1.38,8.9,0,0,1,0
6695889,FALSE POSITIVE,1.106560721,132.3745985,2.64151,253683.0,47.63,643.6,0,1,0,0
6697716,FALSE POSITIVE,0.721624431,131.859672,2.54242,157754.0,40.61,514.4,0,1,0,0
6697976,CANDIDATE,371.70965709,163.4814151,4.65,,,,0,0,0,0
6698670,FALSE POSITIVE,10.81589054,139.7935811,4.73495,45399.6,32.48,4313.4,0,1,0,0
7541746,FALSE POSITIVE,4.1747072,134.604,11.13,,,,1,0,0,0
7584778,FALSE POSITIVE,0.622303871,132.0916,1.84,80.9,0.77,9.9,0,0,0,1
7588436,FALSE POSITIVE,23.3924063,139.7612,3.416,62.3,0.84,8.1,1,0,0,0
7592529,CANDIDATE,75.906736,185.6963,11.64,26.9,0.63,9.2,0,0,0,0
7592922,CANDIDATE,2.15888911,131.97752,1.791,102.4,0.72,9.9,0,0,0,0
7597703,FALSE POSITIVE,4.608901433,133.9949845,8.73393,378548.0,48.72,2624.6,0,1,0,0
7602351,CANDIDATE,17.5806026,148.6715,4.17,138.8,1.87,8.4,0,0,0,0
7605600,FALSE POSITIVE,3.326193904,133.329774,2.08375,178470.0,14.72,502.0,0,1,0,0
8312222,FALSE POSITIVE,12.823275455,136.1765764,5.32062,121991.0,44.29,2541.7,0,1,0,0
8314801,FALSE POSITIVE,37.183276326,158.645758,14.0996,221205.0,55.0,2648.4,0,1,0,0
8316503,FALSE POSITIVE,5.065329723,134.9819163,4.90392,155614.0,60.35,5497.0,0,1,0,0
8330575,FALSE POSITIVE,0.957079167,131.7737065,3.85011,48673.6,72.76,3062.6,0,1,0,0
8345358,FALSE POSITIVE,9.380632783,132.5586444,4.295,65832.8,46.72,1053.1,0,1,0,0
8358008,FALSE POSITIVE,10.064687893,135.251088,3.59854,10088.0,30.11,585.4,0,1,0,0
8362974,CANDIDATE,2.71772323,133.9451,3.22,70.3,0.72,9.3,0,0,0,0
8364119,FALSE POSITIVE,7.73591011,137.9876592,5.01919,315131.0,50.46,3786.7,0,1,0,0
9278021,FALSE POSITIVE,3.359470825,133.952372,2.14715,2707.8,129.93,504.1,0,1,0,0
9284741,FALSE POSITIVE,20.729255112,134.55034,7.53677,341973.0,53.87,2957.7,0,1,0,0
9286728,FALSE POSITIVE,3.04459739,132.4989,7.638,66.1,0.62,18.2,0,0,0,1
9291368,FALSE POSITIVE,3.796448299,131.37037,11.5917,522879.0,232.39,1487.2,0,1,0,0
9291368,FALSE POSITIVE,3.79654367,133.2353,11.4071,70781.0,159.34,283.7,0,1,0,0
9291748,FALSE POSITIVE,15.926990634,144.4526221,11.5142,394232.0,93.94,3458.3,0,1,0,0
9301564,CANDIDATE,23.9830523,136.7741,8.77,83.2,1.17,11.3,0,0,0,0
9304561,FALSE POSITIVE,1.219049953,132.09455,1.477,53.5,2.48,10.1,0,0,0,1
9328852,FALSE POSITIVE,0.64585177,131.889136,1.97644,308504.0,51.1,808.3,1,0,0,0
10089123,CANDIDATE,134.413808,227.9768,13.907,206.1,1.69,12.5,0,0,0,0
10091257,FALSE POSITIVE,1.70192371,131.955498,3.0271,49833.0,40.15,351.1,0,1,0,0
10093664,FALSE POSITIVE,1.20693963,132.63953,6.881,20.0,0.97,24.3,1,0,0,0
10095512,FALSE POSITIVE,3.008602107,132.923023,4.34296,120272.0,56.15,502.0,0,1,0,0
10098534,FALSE POSITIVE,41.81145,166.5262,2.208,302.0,1.4,5.9,1,0,0,0
10129482,FALSE POSITIVE,0.846291334,132.1935855,1.79962,190191.0,30.8,1049.3,0,1,0,0
10155080,FALSE POSITIVE,1.930451347,131.770748,3.87956,53075.2,58.77,602.3,0,1,0,0
10156064,FALSE POSITIVE,2.427967843,133.598772,4.7847,126975.0,108.33,472.8,0,1,0,0
8555967,CANDIDATE,347.97611,169.433,16.77,341.3,1.62,11.9,0,0,0,0
11198723,FALSE POSITIVE,6.840305932,137.5713643,4.32742,124933.0,62.08,2025.7,0,1,0,0
11199725,FALSE POSITIVE,1.032967155,131.92284,1.17,127.3,21.22,8.3,0,0,1,0
11200773,FALSE POSITIVE,2.489550708,132.044138,2.84685,29838.9,36.91,443.6,0,1,0,0
11228612,FALSE POSITIVE,2.980479588,134.40206,3.72527,375343.0,70.52,1737.7,0,1,0,0
11232745,FALSE POSITIVE,4.81712182,133.10276,2.45699,35756.4,43.45,445.3,0,1,0,0
11233911,FALSE POSITIVE,2.479948394,133.643169,5.7219,150682.0,35.62,489.6,0,1,0,0
11234677,FALSE POSITIVE,1.58742695,131.9849807,2.66475,76162.0,37.64,1150.7,0,1,0,0
11235323,FALSE POSITIVE,19.668404822,132.523858,21.1764,352808.0,42.91,1834.5,0,1,0,0
3765917,CANDIDATE,11.8187288,132.51,4.017,249.0,2.09,10.3,0,0,0,0
3547760,CANDIDATE,5.78901936,136.9845,3.102,110.3,0.78,7.8,0,0,0,0
8652360,FALSE POSITIVE,0.968065631,131.97214,1.772,92.5,0.68,14.0,1,0,1,0
5476671,FALSE POSITIVE,0.824181335,131.68906,2.4864,224.7,18.2,40.2,1,0,1,0
11290515,CANDIDATE,12.26708306,141.2841427,2.7,,,,0,0,0,0
4919550,FALSE POSITIVE,2.45261841,133.60879,1.9,85.5,0.69,8.8,0,0,1,0
8216763,CANDIDATE,6.33342309,133.7198,3.46,123.3,7.62,7.5,0,0,0,0
6767227,CANDIDATE,5.522479,133.1184,2.666,33.1,0.76,8.6,0,0,0,0
8094120,FALSE POSITIVE,0.706423768,132.15228,1.0597,46.1,1.16,15.9,0,0,0,1
3854496,CANDIDATE,9.4588054,136.8156,3.66,270.0,1.78,8.6,0,0,0,0
3858757,FALSE POSITIVE,25.9534494,154.8716,6.001,528.9,2.06,10.5,0,0,0,1
3858767,FALSE POSITIVE,3.49550335,132.0754,3.799,60.9,0.66,9.6,0,0,0,1
3858884,FALSE POSITIVE,25.95193721,154.881253,15.9897,399167.0,123.34,915.3,1,0,0,0
3936061,CANDIDATE,71.008017,140.865,5.395,170.2,1.11,6.6,0,0,0,0
3938073,FALSE POSITIVE,31.024310431,158.8651537,7.63621,96480.3,93.29,4403.8,0,1,0,0
3972391,FALSE POSITIVE,0.634131057,131.78951,2.851,27.1,0.58,11.7,0,1,0,0
3972432,CANDIDATE,2.90805147,134.3193,2.812,103.1,0.97,8.3,0,0,0,0
3973002,FALSE POSITIVE,1.992098705,132.891052,4.03833,69414.0,45.85,1186.0,0,1,0,0
5025217,FALSE POSITIVE,1.78752921,132.4646,5.315,62.9,5.86,16.0,1,0,0,0
5025234,FALSE POSITIVE,1.77555333,131.92,14.41,83.5,1.26,14.1,1,0,0,0
5025294,FALSE POSITIVE,5.462689263,134.26516,3.2605,4184.6,36.25,82.6,0,1,1,0
5026187,FALSE POSITIVE,3.58966681,134.56621,18.534,421.3,95.86,102.3,1,0,0,0
5031804,FALSE POSITIVE,1.37347867,132.22105,12.62,289.9,4.25,27.2,1,0,0,0
5031882,FALSE POSITIVE,1.00960235,131.6797,7.847,31.9,1.94,12.5,1,0,0,0
5036516,FALSE POSITIVE,1.060996585,132.53457,2.6494,41142.0,64.99,339.5,0,1,0,1
5036530,FALSE POSITIVE,2.735152701,133.6322499,0.1046,283.3,3.27,4.7,1,0,0,0
5781192,FALSE POSITIVE,9.459993213,138.3433458,5.3012,237595.0,51.89,3164.4,0,1,0,0
5802285,FALSE POSITIVE,1.208524388,131.985195,1.8478,4759.6,26.71,181.3,0,1,1,0
5802470,FALSE POSITIVE,3.79187443,134.134368,3.5521,230736.0,47.49,1111.9,0,1,0,0
5807579,FALSE POSITIVE,17.844323157,133.6947708,5.07999,222364.0,90.67,4456.6,0,1,0,0
5809372,FALSE POSITIVE,34.6506368,143.0279,10.287,502.5,12.35,21.6,1,0,0,0
5860347,CANDIDATE,2.56271232,131.69665,2.163,29.4,0.48,8.2,0,0,0,0
5871918,FALSE POSITIVE,12.643303542,139.7603975,5.48853,236718.0,34.94,2907.6,0,1,0,0
5894825,FALSE POSITIVE,1.36293943,132.7485,10.32,54.4,31.28,15.8,1,0,0,0
8374394,FALSE POSITIVE,185.103836,296.7426,4.19,581.4,14.63,10.9,1,0,0,0
6706287,FALSE POSITIVE,1.267693801,132.120397,3.57993,333641.0,64.84,713.8,0,1,0,0
6715997,CANDIDATE,15.08186,141.7289,4.004,81.6,0.98,7.1,0,0,0,0
6763884,CANDIDATE,2.44693823,133.00092,0.954,26.4,0.56,9.0,0,0,0,0
6766748,FALSE POSITIVE,7.002865192,136.013297,5.90232,349695.0,75.09,8168.6,0,1,0,0
6768616,CANDIDATE,13.05609,140.7128,3.498,170.8,1.3,10.8,0,0,0,0
6774408,FALSE POSITIVE,0.85450941,132.2059,3.723,13.7,0.35,9.0,0,1,0,0
6778289,FALSE POSITIVE,30.130130001,152.231115,13.4919,280751.0,83.75,2583.7,0,1,0,0
6781047,FALSE POSITIVE,7.0435762,136.2789,15.76,,,,1,0,0,0
6781535,FALSE POSITIVE,9.12208711,138.8352077,4.62417,58790.4,52.66,1599.1,0,1,0,0
8440062,FALSE POSITIVE,366.71923,185.6459,9.8,246.4,3.35,9.8,1,0,0,0
7622072,FALSE POSITIVE,6.373454978,136.899832,3.9377,6084.6,51.6,258.1,0,1,1,0
7630658,FALSE POSITIVE,1.075577069,131.558551,4.11779,140584.0,69.11,1589.6,0,1,1,0
7631194,FALSE POSITIVE,0.811390968,131.8759,1.0114,139.9,14.74,19.2,1,0,1,0
7662209,FALSE POSITIVE,14.6494599,132.1027,2.883,221.0,1.0,7.4,1,0,0,0
7663804,FALSE POSITIVE,321.00742,301.0957,13.01,307.1,3.7,11.1,1,0,0,0
7668648,FALSE POSITIVE,27.81892382,158.10282,8.3777,238224.0,50.0,156.8,0,1,0,0
7670485,FALSE POSITIVE,8.467706136,139.412302,4.05376,77323.6,43.98,976.0,1,0,0,0
7670617,FALSE POSITIVE,24.70361995,136.13429,6.9719,217538.0,30.13,268.7,0,1,0,0
8367298,FALSE POSITIVE,5.1348689,134.236,48.69,115.8,16.17,36.1,0,1,0,0
8374499,FALSE POSITIVE,5.251918489,136.74098,5.59653,296478.0,51.51,6979.7,0,1,0,0
8378656,FALSE POSITIVE,3.62944008,134.701164,5.94104,130083.0,40.08,5131.4,0,1,0,0
8378922,FALSE POSITIVE,43.263305017,150.3780757,10.0915,359086.0,62.75,2415.6,0,1,0,0
8379547,FALSE POSITIVE,6.042029838,132.205367,8.0666,132864.0,23.94,312.5,0,1,0,0
8381592,FALSE POSITIVE,2.892087553,133.201742,3.16757,71631.0,47.55,563.9,0,1,0,0
8382339,FALSE POSITIVE,5.40597608,131.61052,2.79,461.0,31.78,23.5,0,0,1,0
8394475,CANDIDATE,3.64049242,134.96786,1.194,42.1,0.61,9.5,0,0,0,0
8398290,FALSE POSITIVE,0.510804497,131.88057,2.539,42.7,1.58,15.4,1,0,0,0
9328864,FALSE POSITIVE,0.645850521,131.88911,1.2082,54.9,0.69,16.8,0,1,1,1
9334490,FALSE POSITIVE,18.84497113,149.94759,4.9442,4143.4,5.35,79.8,0,1,1,0
9340411,CANDIDATE,5.1581317,131.7314,7.773,37.9,2.02,13.0,0,0,0,0
9344623,FALSE POSITIVE,14.759477667,139.7828128,9.7746,357470.0,76.06,3813.5,0,1,0,0
9353182,FALSE POSITIVE,10.476258265,136.5282906,7.77203,120206.0,54.13,8251.5,0,1,0,0
9357275,FALSE POSITIVE,1.588298157,132.1833032,4.37027,165034.0,120.0,1071.6,0,1,0,0
9357375,FALSE POSITIVE,1.58826263,132.19139,2.655,78.9,0.47,8.5,0,0,0,1
9392702,FALSE POSITIVE,3.909314318,131.8944811,5.36124,97123.4,42.54,1587.6,0,1,0,0
9394920,FALSE POSITIVE,1.38385822,132.762,1.0,,,,1,0,0,0
8524110,FALSE POSITIVE,0.79708975,131.8481,3.301,19.3,0.54,9.8,0,0,1,1
10163067,CANDIDATE,25.9136674,131.8232,10.498,109.7,3.37,16.1,0,0,0,0
10164018,FALSE POSITIVE,8.5412411,131.6163,3.654,298.8,1.4,10.7,0,0,1,0
10189523,FALSE POSITIVE,1.013922622,132.414157,1.6393,34957.0,31.98,79.8,1,0,0,0
10198109,FALSE POSITIVE,17.918743061,146.3929572,4.36387,118355.0,56.94,4696.8,0,1,0,0
10208759,FALSE POSITIVE,2.287515702,132.3567704,10.0879,358575.0,86.76,3017.9,0,1,0,0
10214328,FALSE POSITIVE,659.2907,254.33,22.106,338.1,4.66,27.0,1,0,0,0
10215422,FALSE POSITIVE,24.847087207,154.1275658,7.28274,317670.0,52.38,6707.7,0,1,0,0
10257903,FALSE POSITIVE,0.85574731,131.8240876,2.01,,,,1,0,0,0
10258558,FALSE POSITIVE,20.867855659,136.4038679,5.73122,82601.4,53.53,2768.6,0,1,0,0
11240948,FALSE POSITIVE,3.401949837,134.6247,16.5797,2477.0,14.32,304.0,0,1,0,0
11241560,CANDIDATE,6.96197304,135.55021,2.806,151.3,0.97,8.8,0,0,0,0
11244571,CANDIDATE,7.8935324,133.8053,3.444,47.6,0.78,8.3,0,0,0,0
11250867,FALSE POSITIVE,2.252822538,131.6331462,3.41062,269847.0,57.6,1575.9,0,1,0,0
11251058,FALSE POSITIVE,2.25284817,131.6206,3.069,60.0,8.61,8.8,0,0,0,1
11282568,CANDIDATE,1.320499473,132.61488,1.184,204.0,18.94,12.0,0,0,0,0
11285625,FALSE POSITIVE,5.39525573,131.542553,7.8377,104242.0,152.74,175.7,0,1,0,0
11286311,CANDIDATE,13.1538409,143.31,11.56,104.6,1.03,10.6,0,0,0,0
4732015,FALSE POSITIVE,0.939740093,131.7401,3.682,106.5,34.87,14.3,1,0,0,0
8043638,CANDIDATE,36.0484798,150.0591,5.763,127.6,1.24,8.5,0,0,0,0
11176166,CANDIDATE,4.2742605,133.0463,2.687,263.8,1.88,11.4,0,0,0,0
9214712,FALSE POSITIVE,265.299451,326.26375,4.563,4946.0,7.1,34.3,1,1,0,0
9214715,FALSE POSITIVE,265.310499,326.24511,4.013,1530.0,4.69,11.6,1,1,1,1
7838906,FALSE POSITIVE,35.4261827,161.164,4.393,317.6,153.72,7.1,0,1,0,0
1026032,FALSE POSITIVE,8.460438928,133.7744903,4.73492,76412.9,36.62,1797.4,0,1,0,0
1293379,CANDIDATE,27.556452,132.1916,8.23,289.2,1.4,6.7,0,0,0,0
3973504,FALSE POSITIVE,4.318726936,131.605675,2.67349,59429.0,29.74,394.4,0,1,0,0
4042088,FALSE POSITIVE,3.22598684,134.7245837,1.67,,,,1,0,0,0
4055092,FALSE POSITIVE,76.45315813,133.986308,5.1822,9662.2,22.89,151.8,0,1,0,0
4067549,FALSE POSITIVE,7.698431197,137.868033,5.43677,42548.8,42.72,942.6,0,1,1,0
4069063,FALSE POSITIVE,0.504296702,131.905285,1.4145,5995.4,50.41,231.8,0,1,0,0
4069213,FALSE POSITIVE,5.194256813,134.5723735,7.25775,38851.4,41.77,2390.4,0,1,0,0
4075064,FALSE POSITIVE,61.42252657,161.2406686,3.76585,337545.0,41.01,850.4,0,1,0,0
4076061,CANDIDATE,566.28176,440.2605,20.39,1200.0,2.79,8.9,0,0,0,0
4076952,FALSE POSITIVE,9.761172507,133.7034265,11.4007,205866.0,95.58,3150.9,0,1,0,0
5036530,FALSE POSITIVE,1.36513839,132.0907941,1.86,,,,1,0,0,0
5036538,FALSE POSITIVE,1.061008464,132.5213941,2.8029,408767.0,32.58,997.7,0,1,0,0
5038469,FALSE POSITIVE,1.36840167,131.5320332,4.58,,,,1,0,0,0
5039687,FALSE POSITIVE,5.8957069,136.3002,56.84,129.7,32.41,24.1,1,0,0,0
5042785,FALSE POSITIVE,1.67473779,132.7799,5.67,,,,1,0,0,0
5078879,FALSE POSITIVE,1.039370613,131.62419,1.0713,743.6,12.6,182.9,0,1,1,0
5080346,FALSE POSITIVE,2.31169425,132.3203,8.689,38.4,1.76,16.0,1,0,0,0
5080652,FALSE POSITIVE,2.072177815,133.095727,4.54864,293717.0,46.55,590.7,0,1,0,0
5894972,FALSE POSITIVE,3.34328534,134.8451,27.29,166.8,64.0,79.5,1,0,0,0
5951140,CANDIDATE,0.52740121,131.6718,4.807,1316.0,1.49,31.1,0,0,0,0
5952309,FALSE POSITIVE,0.905678252,132.19647,1.249,70.4,0.78,11.1,0,1,1,1
5952457,FALSE POSITIVE,0.905672916,132.20453,1.0,110.4,0.76,12.1,0,0,1,1
5962514,FALSE POSITIVE,0.790046373,132.1225,4.9939,149304.0,56.93,174.5,0,1,0,0
5962716,FALSE POSITIVE,1.804591904,132.3963298,3.85009,137295.0,80.87,1666.6,0,1,0,0
5966732,CANDIDATE,1.400903699,131.84562,0.883,136.5,1.16,9.8,0,0,0,0
5977541,FALSE POSITIVE,1.14073528,132.5852,2.394,13.5,0.68,7.8,0,1,1,0
5977804,FALSE POSITIVE,3.31976683,131.7956,4.523,48.0,0.7,8.5,0,0,1,0
6792124,FALSE POSITIVE,0.52880817,131.67844,2.2865,57.7,1.84,38.8,0,1,0,1
6804648,FALSE POSITIVE,0.700606479,131.59767,0.993,23.5,1.22,9.0,0,1,1,0
6806632,FALSE POSITIVE,9.469191607,140.9753434,9.55999,63501.9,49.17,4419.3,1,0,0,0
6841577,FALSE POSITIVE,15.53753378,140.2734399,5.8262,209006.0,40.9,2807.8,0,1,0,0
6842345,CANDIDATE,17.3816224,142.4067834,2.73456,59099.4,26.55,1149.7,0,0,0,0
6852488,FALSE POSITIVE,2.172042913,131.764641,8.0331,154381.0,100.79,583.6,0,1,0,0
6853172,CANDIDATE,28.655498,157.1618,8.58,173.6,1.45,10.1,0,0,0,0
6859546,CANDIDATE,13.4450174,137.24788,2.118,196.2,1.08,8.3,0,0,0,0
8460634,FALSE POSITIVE,6.35216475,134.1982,3.251,185.7,18.1,10.9,0,0,1,1
7671594,FALSE POSITIVE,0.705174384,131.694866,1.11196,375227.0,366.76,222.8,0,1,0,0
7677005,FALSE POSITIVE,38.058140058,142.4101791,8.82403,308873.0,94.1,3602.0,0,1,0,0
7687365,CANDIDATE,26.1556767,154.35223,1.542,295.0,1.28,7.0,0,0,0,0
7691527,FALSE POSITIVE,4.800232532,135.7829072,3.57105,277001.0,48.67,893.6,1,0,0,0
7695445,FALSE POSITIVE,1.74336627,132.8574,10.405,451.0,140.49,20.8,1,0,0,0
7700500,CANDIDATE,4.60687717,133.8738,2.295,258.7,1.14,7.5,0,0,0,0
7700578,FALSE POSITIVE,1.507100589,132.09322,5.8097,497657.0,131.16,711.8,1,0,0,1
7707736,FALSE POSITIVE,0.758355704,131.863972,4.4135,9568.3,8.78,153.3,1,0,0,1
7733540,FALSE POSITIVE,0.77258608,131.7134714,2.7,,,,1,0,0,0
8411947,FALSE POSITIVE,0.898837525,132.13405,3.5342,399778.0,57.14,445.6,0,1,0,0
8414159,FALSE POSITIVE,11.931131598,142.8536843,5.56983,300506.0,93.46,5606.7,0,1,0,0
8414216,FALSE POSITIVE,11.93137992,142.82366,3.639,122.1,0.56,14.7,0,0,0,1
8415863,FALSE POSITIVE,27.533803402,147.2410009,3.96227,48152.7,50.02,5446.9,0,1,0,0
8423903,FALSE POSITIVE,12.4964346,132.0358,84.32,271.7,55.34,141.5,1,0,0,0
8429450,FALSE POSITIVE,1.352576807,132.0374311,5.49531,317484.0,161.02,1365.1,0,1,0,0
8442795,CANDIDATE,502.20642,162.9131,9.39,447.9,2.18,7.1,0,0,0,0
8443812,CANDIDATE,8.3613732,139.2515,3.649,104.7,0.79,9.5,0,0,0,0
8445775,FALSE POSITIVE,13.254134073,136.3679147,4.34991,44979.8,58.51,2281.0,0,1,0,0
9397900,CANDIDATE,10.5113779,140.9553,4.74,29.9,0.72,8.8,0,0,0,0
9411943,FALSE POSITIVE,1.922009494,132.161285,3.101,6547.8,48.61,284.4,0,1,1,0
9412462,FALSE POSITIVE,10.186578749,132.5289587,10.6304,340671.0,67.45,5867.8,0,1,0,0
9418994,FALSE POSITIVE,32.003815635,136.49482,4.31197,17120.2,180.25,711.4,0,1,0,0
9451096,FALSE POSITIVE,1.250390814,131.7337519,3.7184,231167.0,101.37,2046.8,0,1,0,0
9458266,CANDIDATE,1.58487898,132.69772,1.791,42.9,0.37,9.3,0,0,0,0
9466042,FALSE POSITIVE,9.2742685,133.599,13.39,,,,1,0,0,0
9468296,FALSE POSITIVE,5.748815953,132.28021,1.9216,11657.0,26.94,43.3,0,1,0,0
10264202,FALSE POSITIVE,0.517573708,131.5161551,2.23102,87205.0,37.02,740.2,0,1,0,0
10264293,CANDIDATE,20.9525604,146.3809,3.986,232.9,1.19,9.8,0,0,0,0
10268809,FALSE POSITIVE,24.70932686,138.996552,5.0698,29265.0,25.1,284.7,0,1,0,0
10274244,FALSE POSITIVE,13.68369259,135.2108067,4.22504,185514.0,30.6,3641.6,0,1,0,0
10275887,FALSE POSITIVE,9.726748645,139.4774644,19.4093,393412.0,277.38,4414.3,0,1,0,0
10290021,CANDIDATE,3.72920972,131.9326,5.012,14.4,0.8,9.6,0,0,0,0
10290447,FALSE POSITIVE,0.691561191,131.6477,5.23,1901.0,5.91,3.4,1,0,0,0
10292465,FALSE POSITIVE,1.35337091,131.936954,2.2396,104562.0,26.69,303.0,0,1,0,0
10294608,FALSE POSITIVE,1.854491777,132.4915806,5.14771,383431.0,63.08,1070.6,0,1,0,0
11287726,FALSE POSITIVE,4.737713268,132.325253,6.384,105259.0,29.25,476.7,0,1,0,0
11288492,CANDIDATE,5.704593,134.40102,1.149,129.9,0.95,8.5,0,0,0,0
11288772,CANDIDATE,1.36752316,131.77163,1.208,61.0,0.82,11.7,0,0,0,0
